phase,algorithm,params,max_speed,completion_rate,num_completed,num_maps,avg_lap_time,per_map
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 2.3}",7.0,0.476,10,21,56.390,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Oschersleben': (True, '45.42'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'MexicoCity': (True, '58.10'), 'SaoPaulo': (True, '56.89'), 'Spa': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Budapest': (True, '65.73'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65'), 'Nuerburgring': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 2.5}",7.0,0.476,10,21,56.325,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Catalunya': (True, '67.33'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'MexicoCity': (True, '58.10'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.09'), 'Spa': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Spielberg': (True, '53.53'), 'Oschersleben': (True, '44.88'), 'Sochi': (False, '0.00'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.54')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 1.2}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Budapest': (True, '65.73'), 'YasMarina': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Spa': (False, '0.00'), 'IMS': (True, '41.86'), 'MoscowRaceway': (True, '56.08'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'SaoPaulo': (True, '56.89'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'Nuerburgring': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 1.3}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Budapest': (True, '65.73'), 'YasMarina': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'MexicoCity': (True, '58.10'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Melbourne': (False, '0.00'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 1.4}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'Oschersleben': (False, '0.00'), 'Silverstone': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Sochi': (False, '0.00'), 'Catalunya': (True, '67.33'), 'YasMarina': (False, '0.00'), 'Budapest': (True, '65.73'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'MexicoCity': (True, '58.10'), 'Sakhir': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'MoscowRaceway': (True, '56.08')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 1.5}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Budapest': (True, '65.73'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'IMS': (True, '41.86'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'MoscowRaceway': (True, '56.08'), 'Melbourne': (False, '0.00'), 'Spa': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Catalunya': (True, '67.33'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 1.6}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Budapest': (True, '65.73'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'IMS': (True, '41.86'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'Spielberg': (True, '53.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 1.7}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Budapest': (True, '65.73'), 'Catalunya': (True, '67.33'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'MexicoCity': (True, '58.10'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'IMS': (True, '41.86'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'Spielberg': (True, '53.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 1.8}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Oschersleben': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Catalunya': (True, '67.33'), 'Spa': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'Nuerburgring': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 1.9}",7.0,0.476,10,21,56.407,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Budapest': (True, '65.73'), 'Catalunya': (True, '67.33'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'MoscowRaceway': (True, '56.08'), 'Oschersleben': (True, '45.60'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 2.0}",7.0,0.476,10,21,56.373,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'Budapest': (True, '65.73'), 'BrandsHatch': (True, '55.31'), 'Catalunya': (True, '67.33'), 'Silverstone': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '45.26'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Spielberg': (True, '53.53'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 2.1}",7.0,0.476,10,21,56.362,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Catalunya': (True, '67.33'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'MoscowRaceway': (True, '56.08'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '45.15'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Nuerburgring': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 2.2}",7.0,0.476,10,21,56.319,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Catalunya': (True, '67.33'), 'Silverstone': (False, '0.00'), 'Oschersleben': (True, '44.83'), 'Budapest': (True, '65.73'), 'YasMarina': (False, '0.00'), 'Sochi': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'MoscowRaceway': (True, '56.08'), 'SaoPaulo': (True, '56.89'), 'Spa': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Nuerburgring': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 2.3}",7.0,0.476,10,21,56.345,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Catalunya': (True, '67.33'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Oschersleben': (True, '45.10'), 'MoscowRaceway': (True, '56.08'), 'Nuerburgring': (False, '0.00'), 'Spa': (False, '0.00'), 'Budapest': (True, '65.73'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'Zandvoort': (True, '63.52'), 'Spielberg': (True, '53.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 2.3}",7.0,0.476,10,21,56.345,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Catalunya': (True, '67.33'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'MexicoCity': (True, '58.10'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '45.10'), 'Spa': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Zandvoort': (True, '63.52'), 'Sochi': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 2.5}",7.0,0.476,10,21,56.337,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.09'), 'Oschersleben': (True, '44.96'), 'Nuerburgring': (False, '0.00'), 'Spa': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Budapest': (True, '65.73'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sochi': (False, '0.00'), 'Zandvoort': (True, '63.57'), 'Sakhir': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.8, 'emergency_dist': 0.8}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'IMS': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'MexicoCity': (True, '59.21'), 'Hockenheim': (True, '63.09'), 'MoscowRaceway': (True, '57.27'), 'Catalunya': (True, '67.00'), 'SaoPaulo': (True, '57.77'), 'Budapest': (True, '65.42'), 'Spa': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Zandvoort': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '55.66'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'Melbourne': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.8, 'emergency_dist': 0.9}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'IMS': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Oschersleben': (False, '0.00'), 'Monza': (False, '0.00'), 'Catalunya': (True, '67.00'), 'Budapest': (True, '65.42'), 'Hockenheim': (True, '63.09'), 'MexicoCity': (True, '59.21'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Zandvoort': (False, '0.00'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '57.27'), 'SaoPaulo': (True, '57.77'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '55.66')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.8, 'emergency_dist': 1.0}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Oschersleben': (False, '0.00'), 'IMS': (False, '0.00'), 'Monza': (False, '0.00'), 'Budapest': (True, '65.42'), 'Catalunya': (True, '67.00'), 'Hockenheim': (True, '63.09'), 'YasMarina': (False, '0.00'), 'Spa': (False, '0.00'), 'MexicoCity': (True, '59.21'), 'Zandvoort': (False, '0.00'), 'MoscowRaceway': (True, '57.27'), 'Melbourne': (False, '0.00'), 'SaoPaulo': (True, '57.77'), 'Sepang': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spielberg': (True, '55.66')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.8, 'emergency_dist': 1.1}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Oschersleben': (False, '0.00'), 'IMS': (False, '0.00'), 'Budapest': (True, '65.42'), 'Monza': (False, '0.00'), 'Catalunya': (True, '67.00'), 'Hockenheim': (True, '63.09'), 'Spa': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '57.27'), 'MexicoCity': (True, '59.21'), 'Zandvoort': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '55.66'), 'Silverstone': (False, '0.00'), 'SaoPaulo': (True, '57.77'), 'Sochi': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.8, 'emergency_dist': 1.2}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Oschersleben': (False, '0.00'), 'Monza': (False, '0.00'), 'Budapest': (True, '65.42'), 'Catalunya': (True, '67.00'), 'Hockenheim': (True, '63.09'), 'MexicoCity': (True, '59.21'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '57.27'), 'IMS': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Zandvoort': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Spielberg': (True, '55.66'), 'SaoPaulo': (True, '57.77'), 'Silverstone': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.8, 'emergency_dist': 1.3}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'IMS': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'Budapest': (True, '65.42'), 'Hockenheim': (True, '63.09'), 'Catalunya': (True, '67.00'), 'BrandsHatch': (True, '55.26'), 'Monza': (False, '0.00'), 'Spa': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '59.21'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '57.27'), 'Zandvoort': (False, '0.00'), 'SaoPaulo': (True, '57.77'), 'Spielberg': (True, '55.66'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Nuerburgring': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.8, 'emergency_dist': 1.4}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'IMS': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Oschersleben': (False, '0.00'), 'Monza': (False, '0.00'), 'Catalunya': (True, '67.00'), 'Budapest': (True, '65.42'), 'Hockenheim': (True, '63.09'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '59.21'), 'MoscowRaceway': (True, '57.27'), 'Zandvoort': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Spielberg': (True, '55.66'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'SaoPaulo': (True, '57.77')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.8, 'emergency_dist': 1.5}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'IMS': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Monza': (False, '0.00'), 'Hockenheim': (True, '63.09'), 'Catalunya': (True, '67.00'), 'Spa': (False, '0.00'), 'MexicoCity': (True, '59.21'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '57.27'), 'Zandvoort': (False, '0.00'), 'SaoPaulo': (True, '57.77'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '55.66'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.42'), 'Sochi': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.8, 'emergency_dist': 1.6}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'IMS': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Monza': (False, '0.00'), 'Budapest': (True, '65.42'), 'Catalunya': (True, '67.00'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '59.21'), 'Hockenheim': (True, '63.09'), 'MoscowRaceway': (True, '57.27'), 'Zandvoort': (False, '0.00'), 'SaoPaulo': (True, '57.77'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '55.66'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sepang': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.9, 'emergency_dist': 0.8}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'IMS': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Monza': (False, '0.00'), 'Budapest': (True, '65.42'), 'Hockenheim': (True, '63.09'), 'Catalunya': (True, '67.00'), 'MexicoCity': (True, '59.21'), 'YasMarina': (False, '0.00'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '57.27'), 'Melbourne': (False, '0.00'), 'Zandvoort': (False, '0.00'), 'SaoPaulo': (True, '57.77'), 'Nuerburgring': (False, '0.00'), 'Spielberg': (True, '55.66'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.9, 'emergency_dist': 0.9}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'IMS': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Monza': (False, '0.00'), 'Budapest': (True, '65.42'), 'Hockenheim': (True, '63.09'), 'Catalunya': (True, '67.00'), 'Melbourne': (False, '0.00'), 'Spa': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '59.21'), 'Zandvoort': (False, '0.00'), 'SaoPaulo': (True, '57.77'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '55.66'), 'MoscowRaceway': (True, '57.27'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Sepang': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.9, 'emergency_dist': 1.0}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'IMS': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Budapest': (True, '65.42'), 'Catalunya': (True, '67.00'), 'Spa': (False, '0.00'), 'Hockenheim': (True, '63.09'), 'MoscowRaceway': (True, '57.27'), 'MexicoCity': (True, '59.21'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Zandvoort': (False, '0.00'), 'SaoPaulo': (True, '57.77'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '55.66'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.9, 'emergency_dist': 1.1}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'IMS': (False, '0.00'), 'BrandsHatch': (True, '55.26'), 'Monza': (False, '0.00'), 'Hockenheim': (True, '63.09'), 'Catalunya': (True, '67.00'), 'Spa': (False, '0.00'), 'Budapest': (True, '65.42'), 'MexicoCity': (True, '59.21'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '57.27'), 'Melbourne': (False, '0.00'), 'SaoPaulo': (True, '57.77'), 'Nuerburgring': (False, '0.00'), 'Zandvoort': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '55.66'), 'Sepang': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00')}"
1-params,MPCAgent,"{'horizon': 6, 'speed_scale': 0.9, 'emergency_dist': 1.2}",7.0,0.381,8,21,60.084,"{'Austin': (False, '0.00'), 'IMS': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'Budapest': (True, '65.42'), 'BrandsHatch': (True, '55.26'), 'Hockenheim': (True, '63.09'), 'Catalunya': (True, '67.00'), 'MexicoCity': (True, '59.21'), 'Monza': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '57.27'), 'SaoPaulo': (True, '57.77'), 'Zandvoort': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '55.66'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00')}"
