generation,loss_actor_avg,loss_actor_min,loss_actor_max,loss_critic_avg,loss_critic_min,loss_critic_max,loss_diffusion_avg,loss_diffusion_min,loss_diffusion_max,loss_dispersive_avg,loss_dispersive_min,loss_dispersive_max,adv_weight_std_avg,adv_weight_std_min,adv_weight_std_max,raw_adv_mean_avg,raw_adv_mean_min,raw_adv_mean_max,raw_adv_pos_frac_avg,raw_adv_pos_frac_min,raw_adv_pos_frac_max,actor_grad_norm_avg,actor_grad_norm_min,actor_grad_norm_max,critic_grad_norm_avg,critic_grad_norm_min,critic_grad_norm_max,approx_kl_avg,approx_kl_min,approx_kl_max,actor_skips_avg,actor_skips_min,actor_skips_max,clipfrac_avg,clipfrac_min,clipfrac_max,actor_early_stops_avg,actor_early_stops_min,actor_early_stops_max,collisions_avg,collisions_min,collisions_max,reward_avg,reward_min,reward_max,avg_speed_avg,avg_speed_min,avg_speed_max,dist_per_collision_avg,dist_per_collision_min,dist_per_collision_max,laps_per_collision_avg,laps_per_collision_min,laps_per_collision_max,speed_ratio_avg,speed_ratio_min,speed_ratio_max,progress_score_avg,progress_score_min,progress_score_max,action_velocity_mean_avg,action_velocity_mean_min,action_velocity_mean_max,action_velocity_min_avg,action_velocity_min_min,action_velocity_min_max,action_steer_abs_mean_avg,action_steer_abs_mean_min,action_steer_abs_mean_max,focus_map,map_type,difficulty,raceline_length,map_dpc_ema,progress_per_step,checkpoint_per_step,wall_col_per_step,agent_col_per_step,lap_per_step,steer_rate_per_step,steer_abs_per_step,speed_bonus_per_step
89,-0.020398850919445977,-0.11174438893795013,0.13326475024223328,0.04237281167879701,0.011765457689762115,0.08844674378633499,0.10588231608271599,0.08403120189905167,0.1378817856311798,-1.0967119216918946,-1.0981760025024414,-1.0956711769104004,0.052893377002328636,0.0,0.09985116869211197,0.26786712389439343,1.4295801520347595e-06,0.43840551376342773,0.6341774225234985,0.5976572036743164,0.6689345240592957,39.14729981422424,14.445755958557129,94.24018096923828,1.149893645942211,0.42204979062080383,2.099727153778076,0.04499125927686691,0.0,0.08558493107557297,0.0,0.0,0.0,0.06994058806449174,0.0,0.09388037025928497,0.0,0.0,0.0,0.0,0.0,0.0,0.09860627464675384,0.09860627464675384,0.09860627464675384,6.242737770080566,6.002871990203857,6.574950695037842,413.7108154296875,413.7108154296875,413.7108154296875,1.057168960571289,1.057168960571289,1.057168960571289,0.8177830576896667,0.8177830576896667,0.8177830576896667,0.8645348650705955,0.8645348650705955,0.8645348650705955,6.959621429443359,6.959621429443359,6.959621429443359,3.114694356918335,3.114694356918335,3.114694356918335,0.045742467045784,0.045742467045784,0.045742467045784,Monza,real,1.4746221675895952,390.76693497835777,358.0834995688582,0.08086740110834066,0.0030372057706909636,0.0,0.0,0.0,-0.007184110526433934,0.0,0.021885778294156152
90,-0.018313863826915622,-0.2139202207326889,0.30345165729522705,0.06823938954621553,0.025753285735845566,0.1803608238697052,0.10972794853150844,0.06988376379013062,0.14252738654613495,-1.0955460846424103,-1.0978245735168457,-1.0936450958251953,0.08220336204394699,0.0,0.1535918116569519,-0.2275713011622429,-1.5321333408355713,0.604885458946228,0.6011890769004822,0.5553382635116577,0.6432294845581055,38.49688348770142,7.870328903198242,104.92919158935547,0.882319888472557,0.30052441358566284,1.7373838424682617,0.06170446006581187,0.0,0.09483563154935837,0.0,0.0,0.0,0.07908384874463081,0.0,0.10169284790754318,0.0,0.0,0.0,2.0,2.0,2.0,0.09172802373165118,0.09172802373165118,0.09172802373165118,6.091405010223388,5.714191436767578,6.442643642425537,198.91786193847656,198.91786193847656,198.91786193847656,0.5221360325813293,0.5221360325813293,0.5221360325813293,0.8040578961372375,0.8040578961372375,0.8040578961372375,0.4198275998547878,0.4198275998547878,0.4198275998547878,6.79990291595459,6.79990291595459,6.79990291595459,3.302419662475586,3.302419662475586,3.302419662475586,0.05478730797767639,0.05478730797767639,0.05478730797767639,Monza,real,1.5624239684105201,334.33199339910186,310.41921821615864,0.07983597703884973,0.0031890660592255116,-0.003796507213363706,0.0,0.0,-0.007208388172593553,0.0,0.01970787601953285
91,-0.04584532082080841,-0.29589223861694336,0.6216577291488647,0.06604357892647386,0.0159978736191988,0.24824056029319763,0.13282523974776267,0.09881414473056793,0.17295798659324646,-1.0955876111984253,-1.09800386428833,-1.092719316482544,0.11790996585041284,0.0,0.20288710296154022,-0.4341051995754242,-3.536947250366211,0.9156399369239807,0.6258494198322296,0.40625065565109253,0.7636721730232239,49.966782331466675,10.919590950012207,206.6272735595703,2.3301707811653616,0.16668064892292023,10.408456802368164,0.08204611670225859,0.0,0.14348065853118896,0.0,0.0,0.0,0.09211276881396771,0.0,0.15147393941879272,0.0,0.0,0.0,4.0,4.0,4.0,0.06857119810329623,0.06857119810329623,0.06857119810329623,6.341828441619873,4.877750396728516,7.454313278198242,101.35691833496094,101.35691833496094,101.35691833496094,0.24850629270076752,0.24850629270076752,0.24850629270076752,0.8113793134689331,0.8113793134689331,0.8113793134689331,0.2016328651642585,0.2016328651642585,0.2016328651642585,7.226304054260254,7.226304054260254,7.226304054260254,3.8974456787109375,3.8974456787109375,3.8974456787109375,0.04412974417209625,0.04412974417209625,0.04412974417209625,Monza,real,1.300070638487177,454.05107321300136,247.7482728817706,0.07570864117381132,0.0030372057706909636,-0.024297646165527705,0.0,0.0,-0.00786924034289184,0.0,0.02199223766721331
92,-0.03622379145817831,-0.13841970264911652,0.089105986058712,0.040963199874386194,0.013521432876586914,0.056764230132102966,0.11186366900801659,0.06645838916301727,0.14118999242782593,-1.0935798764228821,-1.0985976457595825,-1.0832167863845825,0.06906147683039307,0.0,0.11819347739219666,0.5952095687389374,0.3066248893737793,0.8527685403823853,0.683650815486908,0.607709527015686,0.7513008117675781,41.570787811279295,19.189292907714844,90.75689697265625,0.9391112320125103,0.22009055316448212,2.130089282989502,0.06067509595304728,0.0,0.10597730427980423,0.0,0.0,0.0,0.07768410220742225,0.0,0.09934914112091064,0.0,0.0,0.0,0.0,0.0,0.0,0.10810466137944798,0.10810466137944798,0.10810466137944798,6.454534244537354,6.011445999145508,6.992038249969482,426.7801818847656,426.7801818847656,426.7801818847656,1.1745548248291016,1.1745548248291016,1.1745548248291016,0.8598632216453552,0.8598632216453552,0.8598632216453552,1.0099564956766471,1.0099564956766471,1.0099564956766471,7.208683490753174,7.208683490753174,7.208683490753174,3.8446097373962402,3.8446097373962402,3.8446097373962402,0.048386070877313614,0.048386070877313614,0.048386070877313614,Monza,real,1.7914934112214078,308.97024505535984,301.6695476035734,0.08974345762916443,0.0025816249050873196,0.0,0.0,0.0,-0.007309072146202102,0.0,0.023088650991398334
93,-0.06456066630780696,-0.37075257301330566,0.2811584770679474,0.09128298452124,0.026413189247250557,0.24419328570365906,0.13165494091808796,0.0964452475309372,0.1747896820306778,-1.0962740778923035,-1.0983977317810059,-1.094419240951538,0.08028405457735062,0.0,0.12389282882213593,-0.05229603974148631,-1.7143030166625977,1.7021881341934204,0.6764168262481689,0.5618487000465393,0.8820861577987671,36.801677513122556,8.787535667419434,163.06492614746094,1.2951116129755973,0.3167358338832855,2.9211788177490234,0.055858664028346536,0.0,0.08925580978393555,0.0,0.0,0.0,0.07713504955172538,0.0,0.09705210477113724,0.0,0.0,0.0,2.0,2.0,2.0,0.07985806041291339,0.07985806041291339,0.07985806041291339,6.777344036102295,6.396340370178223,7.324497222900391,225.23004150390625,225.23004150390625,225.23004150390625,0.5059646964073181,0.5059646964073181,0.5059646964073181,0.8908983469009399,0.8908983469009399,0.8908983469009399,0.45076311161951566,0.45076311161951566,0.45076311161951566,7.8835768699646,7.8835768699646,7.8835768699646,3.47757625579834,3.47757625579834,3.47757625579834,0.05076553672552109,0.05076553672552109,0.05076553672552109,Monza,real,1.2687642524396212,433.5325101410255,278.8523215266519,0.0768840504003732,0.0027334851936218676,-0.015945330296127568,-0.0001518602885345482,0.0,-0.008623326406301488,0.0,0.024961041809881956
94,-0.030670717963948844,-0.1659276783466339,0.3603464365005493,0.06589980665594339,0.023625962436199188,0.19176852703094482,0.12251742295920849,0.09259191155433655,0.1517111361026764,-1.0962214410305022,-1.0985102653503418,-1.0917658805847168,0.10573609173297882,0.0,0.15483458340168,-0.3014312207698822,-2.1516799926757812,0.3978099524974823,0.5541511952877045,0.373697966337204,0.6347655057907104,46.557481098175046,20.241741180419922,112.10408020019531,0.9894444927573204,0.25470659136772156,3.2908177375793457,0.08068200238049031,0.0,0.10812855511903763,0.0,0.0,0.0,0.0866738099604845,0.0,0.1040365993976593,0.0,0.0,0.0,4.0,4.0,4.0,0.09396593482667008,0.09396593482667008,0.09396593482667008,6.214153099060058,5.6825690269470215,6.9358649253845215,102.9303207397461,102.9303207397461,102.9303207397461,0.2682333290576935,0.2682333290576935,0.2682333290576935,0.8454713821411133,0.8454713821411133,0.8454713821411133,0.22678360345472015,0.22678360345472015,0.22678360345472015,7.1602783203125,7.1602783203125,7.1602783203125,3.290559768676758,3.290559768676758,3.290559768676758,0.05532168224453926,0.05532168224453926,0.05532168224453926,Monza,real,1.2687642524396212,433.5325101410255,226.11989611335068,0.0816158438304505,0.00334092634776006,-0.0030372057706909645,-0.0010630220197418373,0.0,-0.007980296767020442,0.0,0.021089689205912743
95,-0.032610058081627355,-0.18595601618289948,0.202236145734787,0.07691870331764221,0.042124196887016296,0.12664642930030823,0.13226862326264383,0.10342351347208023,0.16713787615299225,-1.0949626922607423,-1.098343849182129,-1.0908528566360474,0.09498330652713775,0.0,0.1550707221031189,-0.4782684870064259,-1.6930381059646606,0.318096786737442,0.5275166511535645,0.45312440395355225,0.6542971134185791,55.712779951095584,15.028117179870605,114.94255828857422,1.04386860281229,0.29370465874671936,3.2747645378112793,0.07416006717830896,0.0,0.11310805380344391,0.0,0.0,0.0,0.08532282784581184,0.0,0.12199542671442032,0.0,0.0,0.0,3.0,3.0,3.0,0.07963754678893037,0.07963754678893037,0.07963754678893037,6.3248035430908205,5.827475547790527,7.306955337524414,135.24456787109375,135.24456787109375,135.24456787109375,0.3346763849258423,0.3346763849258423,0.3346763849258423,0.8126411437988281,0.8126411437988281,0.8126411437988281,0.27197180024859335,0.27197180024859335,0.27197180024859335,7.122628211975098,7.122628211975098,7.122628211975098,2.862210750579834,2.862210750579834,2.862210750579834,0.05497453361749649,0.05497453361749649,0.05497453361749649,Monza,real,1.300070638487177,454.05107321300136,198.92125574334716,0.07624495119472852,0.0030372057706909636,-0.010630220197418376,-0.0024297646165527707,0.0,-0.0077469709431844625,0.0,0.021162345580666535
96,-0.048177889361977574,-0.2814824879169464,0.16238521039485931,0.059530173894017935,0.017087282612919807,0.09962375462055206,0.13318621814250947,0.09848053008317947,0.18534895777702332,-1.0953450202941895,-1.098142385482788,-1.0866137742996216,0.10566486604511738,0.0,0.19517646729946136,-0.3085363008081913,-1.2716671228408813,0.9060079455375671,0.5738678574562073,0.4726557731628418,0.7454423904418945,54.72284059524536,10.148955345153809,241.7537384033203,0.6749374218285084,0.19143478572368622,1.222794771194458,0.08202651534229517,0.0,0.12218774855136871,0.0,0.0,0.0,0.09012895002961159,0.0,0.1142856553196907,0.0,0.0,0.0,4.0,4.0,4.0,0.08861456027812348,0.08861456027812348,0.08861456027812348,6.214708042144776,4.851497173309326,6.995206356048584,106.04141235351562,106.04141235351562,106.04141235351562,0.26434433460235596,0.26434433460235596,0.26434433460235596,0.8506107926368713,0.8506107926368713,0.8506107926368713,0.22485414398517634,0.22485414398517634,0.22485414398517634,7.566553115844727,7.566553115844727,7.566553115844727,3.4599404335021973,3.4599404335021973,3.4599404335021973,0.05833747982978821,0.05833747982978821,0.05833747982978821,Monza,real,1.4746221675895952,390.76693497835777,171.11075154080476,0.08022816983753772,0.0031890660592255116,-0.006833712984054669,-0.0012148823082763856,0.0,-0.0082750132603001,0.0,0.02152093293399133
97,nan,nan,nan,0.07731795823201537,0.03162933513522148,0.197860985994339,0.12219934817403555,0.09525717794895172,0.14303645491600037,-1.0966675207018852,-1.0979069471359253,-1.0942789316177368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Budapest,real,1.1289627462586858,464.65523539642516,368.93634044758335,0.07366200849553657,0.002735042735042735,-0.0059829059829059825,-0.0003418803418803419,0.0,-0.007446160012076044,0.0,0.021482729040976322
98,nan,nan,nan,0.06627146014943719,0.03938708081841469,0.10275671631097794,0.13168175052851439,0.10353025048971176,0.15668988227844238,-1.0961210131645203,-1.0973020792007446,-1.094455361366272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Budapest,real,1.300070638487177,454.05107321300136,371.2391864925223,0.0761516405494525,0.0029059829059829055,0.0,0.0,0.0,-0.008325004391690602,0.0,0.022234524942752368
99,nan,nan,nan,0.05197535781189799,0.023572634905576706,0.07111163437366486,0.12493733735755086,0.09897445887327194,0.16602134704589844,-1.09364103525877,-1.0969750881195068,-1.0892833471298218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Budapest,real,1.2687642524396212,433.5325101410255,371.84675514793605,0.0749176373754366,0.0029059829059829055,0.0,0.0,0.0017094017094017094,-0.007414827153214015,0.0,0.021984391999557845
100,nan,nan,nan,0.054578345734626055,0.04661111161112785,0.0632491409778595,0.12321594869717956,0.09665661305189133,0.14632466435432434,-1.095698170363903,-1.0973188877105713,-1.093970775604248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Budapest,real,1.2318540542356802,350.84915510365585,366.43355441623214,0.0772825882790798,0.0032478632478632474,0.0,-0.00393162393162393,0.0,-0.007618619560176465,0.0,0.019770845060878884
101,-0.02520138304680586,-0.17866310477256775,0.12132284790277481,0.07626834348775446,0.03255341947078705,0.10778903216123581,0.12223711935803294,0.090233214199543,0.13983801007270813,-1.0956479087471962,-1.0977811813354492,-1.0910565853118896,0.04488735366612673,0.0,0.06970023363828659,0.7303973510861397,0.22534587979316711,1.2799205780029297,0.6999825239181519,0.6061190366744995,0.7975245714187622,57.89582443237305,14.614967346191406,134.22584533691406,1.3570234645158052,0.40270623564720154,3.4076061248779297,0.03868772299028933,0.0,0.05199403688311577,0.0,0.0,0.0,0.06789116468280554,0.0,0.08541680872440338,0.0,0.0,0.0,0.0,0.0,0.0,0.0972413154304785,0.0972413154304785,0.0972413154304785,6.160124659538269,5.656284332275391,6.533810615539551,361.84857177734375,361.84857177734375,361.84857177734375,0.9592413902282715,0.9592413902282715,0.9592413902282715,0.8339449763298035,0.8339449763298035,0.8339449763298035,0.7999545384684836,0.7999545384684836,0.7999545384684836,7.005094051361084,7.005094051361084,7.005094051361084,3.500054359436035,3.500054359436035,3.500054359436035,0.056759417057037354,0.056759417057037354,0.056759417057037354,Budapest,real,1.7914934112214078,308.97024505535984,365.25482413173717,0.08234082142921373,0.002735042735042735,0.0,0.0,0.0,-0.008011793338844915,0.0,0.02017724460506676
102,-0.025113414914812893,-0.10241863131523132,0.04768527299165726,0.05810276186093688,0.037465650588274,0.07485691457986832,0.12421395722776651,0.10773275047540665,0.13976092636585236,-1.0967619568109512,-1.0983366966247559,-1.0937609672546387,0.03014667599927634,0.0,0.044764041900634766,0.40809062123298645,0.1849130094051361,0.6469183564186096,0.7008193731307983,0.6249988675117493,0.7721347808837891,35.817848443984985,19.213150024414062,57.09563446044922,1.327129265293479,0.31870102882385254,3.4395599365234375,0.026109308702871203,0.0,0.037664271891117096,0.0,0.0,0.0,0.057366794906556606,0.0,0.07005215436220169,0.0,0.0,0.0,0.0,0.0,0.0,0.09269939665160014,0.09269939665160014,0.09269939665160014,6.093734860420227,5.684329032897949,6.7016167640686035,354.6962890625,354.6962890625,354.6962890625,0.9079844951629639,0.9079844951629639,0.9079844951629639,0.815735399723053,0.815735399723053,0.815735399723053,0.7406750951040948,0.7406750951040948,0.7406750951040948,6.72508430480957,6.72508430480957,6.72508430480957,2.874001979827881,2.874001979827881,2.874001979827881,0.05751265585422516,0.05751265585422516,0.05751265585422516,Budapest,real,1.5624239684105201,334.33199339910186,362.2572736468717,0.07819606320289842,0.0029059829059829055,0.0,0.0,0.0,-0.0076166314243251605,0.0,0.019213981967043978
103,-0.0217757263162639,-0.1498662829399109,0.1305246502161026,0.0651421151123941,0.024932919070124626,0.11984702199697495,0.13471536338329315,0.09998881071805954,0.1750049591064453,-1.0935571193695068,-1.0962202548980713,-1.08808434009552,0.07755346223711967,0.0,0.12489491701126099,0.45056343264877796,-0.11352723091840744,0.9756860136985779,0.7146236747503281,0.6276026368141174,0.8695645332336426,67.37006461620331,10.952876091003418,277.31134033203125,1.0799498688429594,0.43366554379463196,3.132845878601074,0.06420082238037139,0.0,0.09599189460277557,0.0,0.0,0.0,0.07879890594631433,0.0,0.10143247991800308,0.0,0.0,0.0,1.0,1.0,1.0,0.09197516040747437,0.09197516040747437,0.09197516040747437,6.427159547805786,5.583367824554443,7.981797695159912,371.41815185546875,371.41815185546875,371.41815185546875,0.8840557336807251,0.8840557336807251,0.8840557336807251,0.8387210965156555,0.8387210965156555,0.8387210965156555,0.7414761943336501,0.7414761943336501,0.7414761943336501,7.142618179321289,7.142618179321289,7.142618179321289,3.169649839401245,3.169649839401245,3.169649839401245,0.047340892255306244,0.047340892255306244,0.047340892255306244,Budapest,real,0.7665720022450786,439.167547923801,365.19100202575595,0.07593966627777338,0.0030769230769230765,-0.0008547008547008547,-0.0005128205128205128,0.0,-0.007809867274302708,0.0,0.022135959694602015
104,-0.0230259751479025,-0.13056647777557373,0.16123227775096893,0.05757196282502264,0.029193269088864326,0.11273025721311569,0.13409146759659052,0.11165563762187958,0.16577081382274628,-1.0960592702031136,-1.09795081615448,-1.0938433408737183,0.06252774130553007,0.0,0.08457577228546143,0.3448123447597027,-0.2664383053779602,0.7372230291366577,0.69657401740551,0.6601559519767761,0.7270529866218567,46.101860880851746,8.219826698303223,146.46435546875,0.8149391412734985,0.2870865762233734,1.8781702518463135,0.054099101573228836,0.0,0.0696413442492485,0.0,0.0,0.0,0.07635092688724399,0.0,0.09869811683893204,0.0,0.0,0.0,1.0,1.0,1.0,0.0926406927912795,0.0926406927912795,0.0926406927912795,6.129321098327637,5.502954483032227,6.4450178146362305,357.755126953125,357.755126953125,357.755126953125,0.9106863737106323,0.9106863737106323,0.9106863737106323,0.8275238871574402,0.8275238871574402,0.8275238871574402,0.7536147279543357,0.7536147279543357,0.7536147279543357,6.87271785736084,6.87271785736084,6.87271785736084,3.1509547233581543,3.1509547233581543,3.1509547233581543,0.05882750824093819,0.05882750824093819,0.05882750824093819,Budapest,real,1.3862031003381545,351.0570822341889,363.12151090509525,0.0782551679533864,0.003418803418803418,-0.0008547008547008547,0.0,0.0,-0.008064138383692156,0.0,0.01988556065748289
105,-0.026323159225285053,-0.10696528106927872,0.16740363836288452,0.07037957198917866,0.029169321060180664,0.10563213378190994,0.1356668844819069,0.10684289038181305,0.17414763569831848,-1.0951735079288483,-1.0976479053497314,-1.0918176174163818,0.056311996770091355,0.0,0.09012924134731293,0.5507294274866581,0.051770761609077454,0.7590881586074829,0.6992225050926208,0.5312503576278687,0.8470213413238525,48.500274419784546,17.428760528564453,122.13578796386719,2.4146915413439274,0.559971034526825,4.915231704711914,0.046268379082903266,0.0,0.0728074237704277,0.0,0.0,0.0,0.07250548712909222,0.0,0.09570329636335373,0.0,0.0,0.0,0.0,0.0,0.0,0.09390705562523177,0.09390705562523177,0.09390705562523177,6.612040638923645,5.64975118637085,8.004947662353516,382.7091979980469,382.7091979980469,382.7091979980469,0.8883903622627258,0.8883903622627258,0.8883903622627258,0.8519377708435059,0.8519377708435059,0.8519377708435059,0.7568533048649613,0.7568533048649613,0.7568533048649613,7.250145435333252,7.250145435333252,7.250145435333252,3.4118146896362305,3.4118146896362305,3.4118146896362305,0.046572890132665634,0.046572890132665634,0.046572890132665634,Budapest,real,0.7665720022450786,439.167547923801,369.1844312632799,0.07633079117142617,0.0029059829059829055,0.0,0.0,0.0,-0.008669702632304951,0.0,0.02333998418012781
106,-0.032454116706503555,-0.22690048813819885,0.07695019990205765,0.045890215784311295,0.038105133920907974,0.05753270536661148,0.13688850961625576,0.10094816982746124,0.17049796879291534,-1.0945440903306007,-1.096574068069458,-1.0916892290115356,0.04702536028344184,0.0,0.07229243963956833,0.6502717509865761,0.4295376241207123,1.1076550483703613,0.7029974460601807,0.6269526481628418,0.7898551225662231,59.86498200893402,15.278425216674805,163.7472686767578,0.771121222525835,0.3673832416534424,1.529701828956604,0.04108966689091176,0.0,0.06355796009302139,0.0,0.0,0.0,0.06972050899639726,0.0,0.08593766391277313,0.0,0.0,0.0,0.0,0.0,0.0,0.10174869664566778,0.10174869664566778,0.10174869664566778,6.301794767379761,5.626302719116211,6.876283168792725,366.96600341796875,366.96600341796875,366.96600341796875,0.9889868497848511,0.9889868497848511,0.9889868497848511,0.8337552547454834,0.8337552547454834,0.8337552547454834,0.8245729828823016,0.8245729828823016,0.8245729828823016,7.033258438110352,7.033258438110352,7.033258438110352,3.4624247550964355,3.4624247550964355,3.4624247550964355,0.0479762926697731,0.0479762926697731,0.0479762926697731,Budapest,real,1.2318540542356802,350.84915510365585,368.7244470522941,0.08495543208762205,0.0029059829059829055,0.0,0.0,0.0,-0.00763391098915002,0.0,0.021521192641213056
107,-0.027575335931032896,-0.1929779350757599,0.19876286387443542,0.05928839324042201,0.03280997276306152,0.08452561497688293,0.13540560333058238,0.10883323103189468,0.16327135264873505,-1.0947552546858788,-1.0965274572372437,-1.093454122543335,0.06316893652547151,0.0,0.10574473440647125,0.6723770317621529,0.016886280849575996,1.1481306552886963,0.7079229801893234,0.6295582056045532,0.8043481707572937,51.600215554237366,26.751596450805664,119.739013671875,1.2549197115004063,0.2747898995876312,2.609900951385498,0.055997831164859235,0.0,0.08806955814361572,0.0,0.0,0.0,0.07412767317146063,0.0,0.09257830679416656,0.0,0.0,0.0,0.0,0.0,0.0,0.10332482982063011,0.10332482982063011,0.10332482982063011,6.162570476531982,5.777256011962891,6.529265403747559,359.43231201171875,359.43231201171875,359.43231201171875,1.0337884426116943,1.0337884426116943,1.0337884426116943,0.8360683917999268,0.8360683917999268,0.8360683917999268,0.8643178406757102,0.8643178406757102,0.8643178406757102,6.906157970428467,6.906157970428467,6.906157970428467,3.387017250061035,3.387017250061035,3.387017250061035,0.05813361704349518,0.05813361704349518,0.05813361704349518,Budapest,real,1.7914934112214078,308.97024505535984,366.09603732179846,0.08883535530019088,0.0032478632478632474,0.0,0.0,0.0,-0.008236509989469482,0.0,0.019478121262045636
108,-0.015191317826975137,-0.3106335699558258,0.22410652041435242,0.042457417119294405,0.028325200080871582,0.06289184838533401,0.1411804431118071,0.11029087752103806,0.17454463243484497,-1.0945207849144936,-1.0970982313156128,-1.091230034828186,0.07496349653229117,0.0,0.1557338833808899,0.3443361558020115,-0.19721253216266632,1.0730308294296265,0.6606357842683792,0.5247410535812378,0.7805985808372498,72.86649167537689,29.019166946411133,241.470947265625,1.1932930536568165,0.3686831295490265,2.763293743133545,0.05900446674786508,0.0,0.0854683518409729,0.0,0.0,0.0,0.07713018031790853,0.0,0.09713560342788696,0.0,0.0,0.0,0.0,0.0,0.0,0.09245755272717113,0.09245755272717113,0.09245755272717113,5.982315421104431,5.6037516593933105,6.491389274597168,351.0783996582031,351.0783996582031,351.0783996582031,0.9024896621704102,0.9024896621704102,0.9024896621704102,0.8104784488677979,0.8104784488677979,0.8104784488677979,0.7314484215150969,0.7314484215150969,0.7314484215150969,6.796607971191406,6.796607971191406,6.796607971191406,2.854898452758789,2.854898452758789,2.854898452758789,0.04363657534122467,0.04363657534122467,0.04363657534122467,Budapest,real,1.5624239684105201,334.33199339910186,361.7700729700817,0.07773570628075382,0.0025641025641025637,0.0,0.0,0.0,-0.00785631105176403,0.0,0.020014054934078804
109,-0.015005494467914104,-0.2578534781932831,0.6980993151664734,0.10774664883501828,0.016171108931303024,0.34272679686546326,0.15188116254284978,0.11651069670915604,0.20173296332359314,-1.0928626656532288,-1.0974154472351074,-1.0825893878936768,0.12175329029560089,0.0,0.213615283370018,-0.7518488019704819,-4.943524360656738,0.7933525443077087,0.6488735601305962,0.49153581261634827,0.7213541269302368,73.13692533969879,15.885408401489258,404.9873352050781,1.568766761571169,0.2214105725288391,6.721288204193115,0.07446944899857044,0.0,0.12834173440933228,0.0,0.0,0.0,0.08597595291212201,0.0,0.11276059597730637,0.0,0.0,0.0,2.0,2.0,2.0,0.05894746887696707,0.05894746887696707,0.05894746887696707,5.848697662353516,4.157886505126953,6.9545135498046875,169.4488525390625,169.4488525390625,169.4488525390625,0.47435155510902405,0.47435155510902405,0.47435155510902405,0.7949312329292297,0.7949312329292297,0.7949312329292297,0.37707686654471395,0.37707686654471395,0.37707686654471395,7.001651287078857,7.001651287078857,7.001651287078857,3.396627902984619,3.396627902984619,3.396627902984619,0.052501145750284195,0.052501145750284195,0.052501145750284195,Budapest,real,1.5624239684105201,334.33199339910186,304.15585554732604,0.08145141001732727,0.003418803418803418,-0.037606837606837605,0.0,0.0,-0.007888757033735256,0.0,0.01957285008140922
110,-0.005037110997363925,-0.1466728001832962,0.21659329533576965,0.08703881944529712,0.040537383407354355,0.21045029163360596,0.14598838798701763,0.11879672110080719,0.17331255972385406,-1.0950436145067215,-1.0963612794876099,-1.0933634042739868,0.0864219325594604,0.0,0.1561344563961029,-0.26973828114569187,-1.0944453477859497,0.3324523866176605,0.6030051559209824,0.5233491659164429,0.6692706346511841,89.73981553316116,13.279026985168457,402.6017150878906,0.8845146670937538,0.30843213200569153,2.2894320487976074,0.07040266855619848,0.0,0.11246475577354431,0.0,0.0,0.0,0.08301803562790155,0.0,0.10064425319433212,0.0,0.0,0.0,1.0,1.0,1.0,0.07776167837936798,0.07776167837936798,0.07776167837936798,6.084563851356506,5.58953857421875,6.593139171600342,354.4517517089844,354.4517517089844,354.4517517089844,0.8806818723678589,0.8806818723678589,0.8806818723678589,0.8151301145553589,0.8151301145553589,0.8151301145553589,0.7178703155100408,0.7178703155100408,0.7178703155100408,6.885073184967041,6.885073184967041,6.885073184967041,2.808839797973633,2.808839797973633,2.808839797973633,0.06362943351268768,0.06362943351268768,0.06362943351268768,Budapest,real,1.3265856448292062,446.2014503219724,319.4055595293963,0.07536009530996318,0.0025641025641025637,-0.011111111111111112,0.0,0.0,-0.008086944433868436,0.0,0.01903553605028186
